-95.825,-202.38,-295.93,-390.68,-509.11,3.295,1.7158,9.0948,7.6046,7.6939,4.541,2.5788,10.631,7.2887,9.1333,95.989,202.41,296.26,390.83,509.25
-98.717,-195.7,-303.65,-407.26,-508.61,3.9401,7.0228,3.025,4.7217,2.2906,6.3237,8.3652,8.3912,7.6319,6.3264,98.997,196.01,303.78,407.36,508.65
-96.563,-204.03,-304.94,-395.81,-508.4,3.1414,1.5388,1.6843,10.085,6.3106,4.7518,4.0736,5.2659,14.166,7.1758,96.731,204.08,304.99,396.19,508.49
-96.28,-202.73,-300.25,-409.32,-502.87,3.6757,1.9781,9.5972,6.5269,4.022,5.4635,5.0686,13.627,9.9568,6.0322,96.505,202.8,300.71,409.49,502.92
-96.976,-201.53,-299.41,-402.69,-508.14,2.1253,-0.70825,12.302,18.352,10.119,2.6368,2.3995,17.8,25.817,11.644,97.035,201.55,300.19,403.93,508.37
-96.36,-203.83,-304.77,-412.52,-512.17,4.5956,2.5865,0.47536,5.7843,5.6846,7.0744,6.2995,5.8911,8.5665,7.1147,96.728,203.95,304.82,412.65,512.25
-94.915,-193.7,-302.77,-407.75,-510.72,7.5961,10.855,6.164,7.1638,8.8197,13.475,16.468,9.3979,8.1423,8.772,96.168,194.7,302.97,407.9,510.87
-96.378,-194.96,-308,-386.55,-499.81,2.2285,9.3608,6.487,11.863,15.415,3.1052,14.013,4.8012,16.825,18.309,96.454,195.69,308.11,387.1,500.38
-96.963,-201.4,-308.29,-409.16,-512.74,4.9082,3.3069,6.0425,7.2822,7.4366,7.6851,8.0518,7.7941,8.6465,9.8903,97.39,201.59,308.45,409.32,512.89
-98.902,-202.95,-305.54,-407.42,-505.9,0.73506,1.255,3.872,2.7324,6.53,2.1085,3.7493,6.7391,4.8716,6.6962,98.927,202.99,305.63,407.46,505.98
-96.472,-194.7,-292.71,-410.77,-509,4.8351,7.6895,10.128,5.1603,9.8775,7.3572,10.44,12.886,3.3856,17.908,96.873,195.13,293.16,410.82,509.41
-98.642,-202.92,-304.68,-410.66,-495.62,3.3662,0.48818,0.81917,3.3987,18.829,5.4621,-0.047377,5.2558,2.7374,21.614,98.851,202.92,304.73,410.68,496.45
-97.611,-196.38,-307.69,-407.61,-519.73,2.8536,12.615,2.8601,0.797,9.2893,4.0334,19.998,4.0159,0.16112,6,97.736,197.8,307.73,407.61,519.84
-102.64,-168.52,-305.23,-411.4,-484.06,3.9394,6.207,2.6174,5.5799,-3.4115,4.6261,35.957,8.1164,10.034,31.539,102.82,172.42,305.35,411.56,485.1
-105.43,-196.61,-306.84,-399.24,-498.44,0.65054,8.2716,2.4256,16.782,18.044,2.1788,10.861,2.9213,23.486,27.872,105.46,197.09,306.86,400.28,499.54
-96.986,-193.06,-307.03,-407.68,-508.85,4.0667,9.3693,2.2304,1.4826,4.8428,6.1833,20.359,3.873,1.0169,2.1808,97.268,194.36,307.06,407.68,508.87
-96.289,-200.86,-298.84,-394.39,-503.64,3.6546,0.56775,11.044,10.159,8.7387,5.1483,3.0307,14.81,13.103,12.689,96.496,200.89,299.41,394.74,503.87
-98.39,-201.67,-296,-404.31,-506.47,2.6155,0.70903,8.9645,0.69905,8.9172,4.5332,1.6321,10.591,-2.1587,15.011,98.529,201.68,296.33,404.32,506.77
-98.297,-196.17,-299.48,-407.4,-497.99,3.5467,5.9119,12.548,5.5067,3.3776,5.4833,7.5709,17.892,6.6046,19.779,98.514,196.4,300.28,407.49,498.39
-96.659,-200.49,-308.71,-416.31,-493.99,3.9456,8.9081,0.11018,9.7646,12.42,5.3485,12.833,4.0508,6.8242,16.983,96.887,201.1,308.74,416.48,494.44
-98.202,-200.74,-302.94,-402.54,-508.59,1.3368,0.55108,1.5565,6.9047,21.301,2.8903,2.7008,3.4624,14.213,14.383,98.254,200.76,302.96,402.85,509.24
-97.207,-198.6,-297.93,-409.57,-505.65,2.3139,3.3117,10.143,6.0824,7.1074,2.9578,4.8596,14.043,6.6367,10.962,97.28,198.69,298.43,409.67,505.82
-99.67,-202.12,-297.79,-403.39,-470.8,1.8488,4.3367,3.6437,8.0557,15.096,3.1021,8.878,3.8273,14.307,32.973,99.735,202.36,297.84,403.73,472.19
-100.63,-202.46,-306.53,-409.36,-506.64,2.3422,3.0474,4.1332,5.4215,12.717,4.0499,4.3429,5.067,7.0216,13.329,100.74,202.53,306.6,409.46,506.98
-98.12,-199.19,-301.67,-404.34,-504.58,2.1131,3.5999,4.0136,8.201,5.2659,2.7836,5.1244,5.2122,14.12,11.467,98.182,199.29,301.74,404.67,504.74
-100.25,-198.34,-301.52,-407.28,-512.7,2.492,6.8995,3.2256,8.7661,5.6508,4.1952,16.047,9.0524,14.678,3.8202,100.37,199.11,301.68,407.64,512.74
-98.229,-200.05,-300.73,-403.3,-516.92,0.62252,2.6548,7.4469,3.8114,7.1873,1.8815,7.1392,11.787,8.2374,8.327,98.249,200.19,301.05,403.4,517.04
-99.841,-200.71,-290.17,-406.36,-509.84,0.19055,4.0555,-2.0021,2.4254,6.3765,0.37498,9.66,7.0366,2.2662,5.2915,99.842,200.99,290.26,406.37,509.9
-97.158,-197.85,-300.34,-400.03,-504.54,3.0983,7.8442,12.115,15.3,3.8604,4.4689,10.745,16.627,21.257,13.568,97.31,198.29,301.05,400.89,504.73
-99.1,-201.33,-302.75,-408.24,-508.25,0.41447,-1.1959,1.0541,4.8606,7.1308,2.1041,0.24368,6.5563,7.3458,13.521,99.124,201.33,302.82,408.34,508.48
-97.025,-201.52,-299.26,-404.57,-507.31,2.2713,2.4957,1.0004,6.2953,16.65,2.9291,3.5614,2.6848,11.466,11.424,97.096,201.57,299.27,404.78,507.72
-99.319,-201.77,-306.93,-408.96,-508.79,1.069,-1.12,5.2228,6.0363,8.1775,2.4139,0.57881,8.1104,4.154,13.535,99.354,201.78,307.09,409.02,509.04
-99.176,-201.49,-304.48,-409.1,-510.39,1.0177,3.5525,-0.18338,4.934,5.8681,2.1685,9.05,-0.040658,9.1112,4.3964,99.205,201.73,304.48,409.23,510.44
-100.19,-199.71,-306.66,-384.72,-479.73,0.26701,6.5046,2.5212,10.611,14.332,1.3988,15.929,7.3112,17.234,22.259,100.2,200.45,306.75,385.25,480.46
-99.858,-189.82,-298.81,-408.95,-509.3,0.51232,8.568,12.494,6.2156,5.8112,1.8851,13.241,24.149,7.5948,5.1228,99.877,190.48,300.05,409.07,509.36
-99.685,-201.91,-304.09,-404.69,-509.58,0.21156,-1.1566,1.0962,5.7194,5.5909,1.4472,0.27142,-0.25884,11.697,6.8899,99.695,201.92,304.09,404.9,509.66
-98.609,-202.36,-304.62,-405.64,-505.15,2.287,0.99744,0.822,-1.9347,4.3751,4.3878,0.033932,2.8994,-1.6077,7.0674,98.733,202.36,304.64,405.65,505.22
-96.221,-198.61,-304.78,-406.43,-511.38,3.6871,7.0851,5.6351,5.7893,5.4382,8.5303,17.646,11.777,11.361,8.8487,96.669,199.51,305.06,406.63,511.48
-99.123,-197.72,-300.89,-411.73,-491.91,0.78314,3.96,4.9269,0.51875,12.257,2.2945,3.5189,7.5159,3.8216,17.38,99.153,197.79,301.03,411.75,492.36
-100,-197.65,-300.29,-399.01,-512.44,1.0637,7.2149,7.537,13.615,7.4458,1.5445,9.6814,10.128,17.791,6.9327,100.02,198.02,300.56,399.63,512.54
-97.391,-201.89,-303.39,-403.64,-511.25,3.643,-0.38114,3.856,4.8292,5.8082,5.3404,1.2492,7.3792,8.3929,4.0032,97.605,201.89,303.5,403.76,511.3
-100.03,-194.75,-301.77,-406.1,-508.12,1.5045,3.7908,6.0242,6.3762,7.6117,2.3366,4.885,11.582,11.246,11.808,100.07,194.85,302.05,406.31,508.32
-99.702,-215.69,-308.28,-402.39,-473.94,2.5359,3.2601,6.4313,0.78428,19.762,4.2756,5.3828,6.1738,6.7408,29.544,99.826,215.78,308.41,402.45,475.27
-96.27,-197.67,-302.7,-398.85,-506.3,5.1269,6.5609,1.9395,13.112,4.594,7.9408,8.6639,1.64,17.885,2.2554,96.733,197.96,302.71,399.47,506.33
-96.338,-199.41,-304.67,-410.26,-499.27,3.6657,7.6601,6.3302,5.9876,10.457,5.12,10.79,8.4393,6.6012,12.555,96.544,199.85,304.85,410.36,499.54
-99.008,-202.21,-303.95,-402.54,-525.01,2.3146,4.3149,0.46703,0.05515,1.5401,4.8944,8.2987,3.8686,1.8756,4.9575,99.156,202.42,303.97,402.54,525.03
-98.147,-203.43,-304.09,-386.71,-508.66,3.079,3.4518,4.4095,11.048,11.007,4.7682,9.7448,9.0392,16.576,12.083,98.311,203.69,304.26,387.22,508.92
-98.929,-198.76,-292.55,-421.49,-511.21,0.52323,6.8883,8.3693,-3.348,5.118,1.9132,16.411,11.986,-0.57739,4.6648,98.949,199.56,292.91,421.5,511.26
-96.674,-196.91,-297.5,-381.52,-509.04,2.5795,5.6227,12.355,4.5842,6.3636,3.3999,6.5288,17.147,14.099,5.6739,96.768,197.1,298.25,381.81,509.11
-97.792,-202.13,-293.53,-397.71,-498.82,4.4369,3.5358,9.8313,14.327,16.587,6.5757,6.0657,12.268,19.028,25.012,98.113,202.25,293.95,398.43,499.72
-100.67,-208.95,-299.61,-417.93,-525.73,2.2793,-0.99373,-2.9152,9.7411,2.0548,5.1557,0.32313,9.9337,-0.96416,0.22885,100.83,208.95,299.78,418.05,525.73
-99.115,-204.98,-304,-408.99,-507.39,0.81788,1.93,2.3702,-0.37282,-0.90593,2.0201,0.13689,4.7543,-6.7296,-9.4072,99.139,204.99,304.04,409.05,507.48
-97.405,-202.45,-303.87,-404.77,-505.56,1.9899,0.66176,0.066019,4.8191,5.2403,4.2208,-1.2402,-2.0134,11.58,9.3435,97.517,202.46,303.87,404.97,505.67
-98.731,-217.79,-309.25,-412.83,-515.55,2.327,-3.3459,6.0964,9.0021,10.77,3.572,-2.6191,2.9883,5.6095,6.7602,98.823,217.83,309.33,412.96,515.71
-95.879,-193.67,-300.5,-392.95,-502.35,2.4211,5.9542,0.69713,10.498,5.0568,3.6642,6.3438,4.8552,13.194,10.159,95.98,193.87,300.54,393.31,502.48
-99.396,-203.37,-302.73,-402.52,-507.73,0.76578,0.76244,1.4511,0.068507,8.6386,2.1618,-0.38833,1.55,-1.2238,10.795,99.423,203.37,302.73,402.52,507.92
-101.05,-197,-306.48,-405.03,-510.97,4.1024,5.108,3.4093,4.7055,-1.7079,5.7016,10.556,3.7498,9.3002,9.8775,101.3,197.35,306.53,405.17,511.06
-97.742,-201.48,-297.59,-397.94,-509.88,5.1794,1.0552,11.379,12.784,9.3552,8.1738,4.0262,16.134,17.597,9.8765,98.22,201.52,298.24,398.53,510.06
-98.483,-201.77,-303.46,-405.64,-505.53,1.8065,1.0312,1.2854,5.6456,4.0614,3.5449,2.6233,3.0249,8.3681,3.3316,98.563,201.79,303.48,405.77,505.55
-101.01,-197.45,-304.62,-405.95,-505.59,3.4098,6.6863,6.8401,7.2691,12.317,5.0817,11.929,12.266,13.14,17.878,101.2,197.92,304.94,406.22,506.05
-95.858,-214.78,-299.66,-405.17,-501.31,3.2601,-0.7876,13.67,0.074907,7.9717,5.4232,5.842,19.848,-1.7899,10.746,96.066,214.86,300.62,405.17,501.49
-96.397,-201.83,-300,-402.59,-505.1,3.0518,0.65611,13.141,5.4411,5.6522,4.2243,-0.12834,19.157,7.6573,9.1351,96.537,201.83,300.9,402.7,505.22
-99.846,-201.53,-302.76,-403.97,-510.97,1.0858,0.67114,3.8621,5.0862,5.4098,2.1459,2.3911,7.7092,9.2149,4.6475,99.875,201.55,302.89,404.1,511.02
-100.21,-202.31,-304.65,-405.65,-508.07,2.5198,0.85722,3.756,3.4567,6.7901,4.0649,3.1561,6.0057,8.0605,8.4126,100.32,202.34,304.73,405.74,508.19
-98.6,-199.15,-308.2,-400.63,-506.09,1.1924,4.7344,10.341,-3.3035,4.9005,2.5847,9.1253,6.0154,6.2918,8.4034,98.641,199.42,308.43,400.7,506.19
-98.341,-205.53,-304.63,-406.83,-503.95,2.5757,9.2058,0.35673,4.6717,5.6551,4.1083,6.6353,3.3749,0.60391,4.7028,98.46,205.84,304.65,406.86,504
-96.407,-198.99,-304.73,-405.07,-498.65,4.6233,10.622,5.4889,6.19,13.761,6.4149,14.799,5.9094,9.6505,14.904,96.73,199.82,304.84,405.23,499.06
-99.685,-202.75,-303.44,-408.34,-508.27,0.68689,-1.7715,-2.5491,2.7783,6.5664,0.93213,-0.45378,-0.74986,5.0511,10.587,99.692,202.75,303.45,408.38,508.42
-98.23,-200.36,-296.46,-405.05,-509.4,3.0106,5.4301,9.7293,2.4273,6.3197,4.4809,7.6192,14.866,6.4888,8.3741,98.379,200.58,296.99,405.11,509.51
-99.57,-202.7,-307.3,-402.22,-492.79,1.7571,1.3953,4.9732,7.774,-17.172,2.1563,1.568,1.4252,14.084,15.625,99.609,202.71,307.34,402.54,493.33
-98.906,-200.58,-303.1,-408.76,-497.82,1.1731,8.5148,7.6883,4.6901,3.7722,2.6731,13.602,15.871,5.009,7.7272,98.949,201.22,303.61,408.82,497.89
-96.785,-203.02,-303.73,-408.44,-510.37,7.5542,0.85884,7.3497,-7.1784,2.7531,12.354,3.1893,11.166,-13.457,1.148,97.863,203.05,304.03,408.73,510.38
-96.779,-196.22,-304.65,-408.91,-511.21,3.5363,3.0067,2.0683,6.3509,7.3137,4.9484,5.7635,3.6228,8.6135,8.082,96.97,196.33,304.68,409.05,511.33
-98.141,-196.53,-306.47,-406.41,-509.32,0.84278,0.37129,4.9794,3.1375,8.2352,1.765,4.4816,7.0206,0.62365,11.873,98.161,196.58,306.59,406.42,509.53
-99.492,-198.25,-292.31,-416.14,-489.47,0.87336,6.2274,3.3695,4.696,6.6127,1.6798,8.8847,2.1566,3.7044,15.643,99.51,198.55,292.33,416.18,489.77
-99.988,-202.99,-299.06,-395.46,-508.42,0.85124,1.0831,11.269,10.984,4.4047,1.3389,6.1359,15.694,13.707,7.6962,100,203.09,299.68,395.85,508.5
-97.49,-207.1,-303.53,-405.02,-503.4,4.5283,8.2089,6.173,3.5412,13.627,6.6175,11.729,11.687,5.2286,17.199,97.819,207.59,303.82,405.07,503.87
-99.304,-202.51,-304.18,-385.54,-491.28,0.70798,-0.42901,0.64228,23.496,14.591,2.2636,1.5563,3.9647,22.28,21.776,99.332,202.52,304.21,386.9,491.98
-95.517,-196.48,-298.44,-399.27,-508.41,4.9722,6.9904,13.089,15.581,7.1816,7.7794,9.8404,17.412,21.09,10.617,95.962,196.85,299.24,400.13,508.57
-94.889,-202.59,-304.51,-406.97,-502.78,3.1089,-2.348,0.64774,6.5267,15.942,4.2608,-0.61806,0.26727,10.987,22.552,95.035,202.6,304.51,407.18,503.54
-99.223,-201.58,-302.32,-405.72,-506.73,1.3082,0.76544,0.50798,5.7665,7.3088,3.0488,3.4268,4.7159,10.564,12.714,99.279,201.62,302.36,405.9,506.94
-96.11,-199.56,-300.47,-408.61,-509.44,3.834,0.40772,-0.52277,1.237,6.3459,6.2089,2.8623,2.6815,2.2098,10.08,96.387,199.58,300.49,408.61,509.58
-97.078,-201.89,-298.91,-399.6,-507.8,3.0643,1.7941,7.7234,14.999,8.3045,4.2254,1.9187,11.602,20.98,12.404,97.218,201.91,299.24,400.43,508.02
-99.896,-217.49,-304.17,-406.15,-515.84,2.3606,-5.3346,2.2709,3.8663,5.8166,4.4945,-0.3353,4.4799,4.3018,3.8468,100.03,217.56,304.21,406.19,515.89
-99.505,-198.85,-301.03,-396.14,-499.92,3.8032,0.84045,3.8442,6.3353,7.5139,4.4087,2.9509,8.5975,9.7915,9.6519,99.675,198.87,301.18,396.31,500.07
-97.739,-198.28,-302.68,-401.66,-509.4,1.6336,7.0418,3.2419,9.8131,3.4741,2.0653,14.652,6.6193,12.464,4.8515,97.775,198.94,302.77,401.97,509.43
-96.301,-200.84,-301.87,-402.77,-500.49,3.1658,1.6882,3.2988,8.0175,18.31,4.2742,4.2985,7.0987,11.919,26.429,96.448,200.9,301.97,403.03,501.53
-88.512,-202.83,-304.35,-405.71,-509.66,5.903,1.064,0.89163,5.0028,7.6556,8.6612,4.3258,3.6712,8.732,13.149,89.131,202.88,304.38,405.83,509.89
-75.737,-202.31,-304.62,-407.01,-504.04,5.0729,0.42023,2.4072,6.0778,8.9262,13.33,4.1272,7.2063,9.4487,12.981,77.068,202.35,304.71,407.16,504.28
-98.819,-202.31,-303.18,-411.69,-512.31,1.9743,2.6902,3.1154,8.686,9.15,3.9974,7.5535,6.3987,8.5901,9.4232,98.919,202.47,303.27,411.87,512.48
-99.43,-200.35,-304.31,-407.12,-518.68,2.5754,3.9807,4.4119,3.2695,11.9,5.1283,7.7112,7.5233,-0.85778,6.1439,99.596,200.54,304.44,407.14,518.85
-99.361,-198.99,-292.05,-388.89,-509.42,0.74807,1.2643,7.6206,13.881,12.334,2.2581,4.3874,11.281,15.993,16.143,99.389,199.04,292.36,389.47,509.83
-98.029,-201.63,-302.71,-398.78,-511.03,3.9084,-1.9427,1.7758,13.142,9.4683,5.5922,-0.11064,-0.78908,17.67,7.4331,98.266,201.64,302.71,399.38,511.18
-99.815,-197.51,-298.65,-404.78,-506.05,1.496,2.0816,11.02,6.2346,1.1233,2.6067,0.74905,15.182,8.8307,1.9041,99.861,197.52,299.24,404.92,506.06
-99.787,-200.4,-304.36,-404.59,-503.5,2.6335,3.1689,5.7825,3.301,10.235,4.4748,6.0991,10.862,1.6653,12.089,99.922,200.51,304.61,404.6,503.75
-95.07,-201.11,-292.13,-376.93,-490.67,4.1668,1.4219,6.7149,16.081,10.966,5.5443,-0.33522,7.3324,24.447,15.125,95.323,201.12,292.3,378.07,491.03
-99.144,-203.12,-304.07,-403.27,-508.77,1.9242,2.5729,1.3171,0.42079,4.3636,2.728,1.1075,-2.5538,2.1082,7.002,99.2,203.14,304.08,403.28,508.84
-96.273,-197.3,-296.84,-407.11,-512.86,4.0967,8.1138,9.2486,7.1155,9.2733,5.9137,16.96,12.363,6.6573,6.8081,96.541,198.2,297.24,407.23,512.99
-98.877,-201.75,-301.9,-408.96,-507.68,1.4181,1.5301,2.4163,3.7365,6.276,2.922,2.8783,5.4027,5.1092,10.722,98.93,201.77,301.95,409,507.83
-96.842,-201.82,-305.87,-405.6,-505.08,6.0079,5.1073,6.2238,5.3554,11.213,9.2201,6.9733,8.1506,9.9249,14.653,97.465,202.01,306.04,405.75,505.41
-99.807,-170.4,-304.97,-406.48,-510.11,2.7601,12.031,4.4548,22.869,1.6979,5.0355,38.645,5.4862,13.244,9.9194,99.972,175.14,305.05,407.34,510.21
